PlotID,site,plot,time,treatment,richness,abundances,SimpsonEvenness,pilou_evenness,life_form
ITA_10_84_open,ITA,10,84,open,2,5,0.7352941176470587,1.0608051771242375,palms
VGM_10_84_open,VGM,10,84,open,1,1,1,0,palms
CAR_11_84_open,CAR,11,84,open,1,3,1,0,palms
CBO_11_84_open,CBO,11,84,open,1,11,1,0,palms
VGM_11_84_open,VGM,11,84,open,1,1,1,0,palms
CAR_12_84_open,CAR,12,84,open,1,3,1,0,palms
CBO_12_84_open,CBO,12,84,open,1,3,1,0,palms
ITA_12_84_open,ITA,12,84,open,2,4,0.8,1.1541560327111708,palms
VGM_12_84_open,VGM,12,84,open,2,3,0.8999999999999999,1.298425536800067,palms
CAR_14_84_open,CAR,14,84,open,2,2,1,1.4426950408889634,palms
CBO_14_84_open,CBO,14,84,open,1,1,1,0,palms
ITA_14_84_open,ITA,14,84,open,1,1,1,0,palms
VGM_14_84_open,VGM,14,84,open,1,6,1,0,palms
CAR_15_84_open,CAR,15,84,open,1,1,1,0,palms
CBO_15_84_open,CBO,15,84,open,1,8,1,0,palms
ITA_15_84_open,ITA,15,84,open,1,3,1,0,palms
VGM_15_84_open,VGM,15,84,open,1,3,1,0,palms
CAR_1_90_open,CAR,1,90,open,0,0,0,0,palms
CBO_1_90_open,CBO,1,90,open,1,6,1,0,palms
ITA_1_90_open,ITA,1,90,open,2,2,1,1.4426950408889634,palms
VGM_1_90_open,VGM,1,90,open,0,0,0,0,palms
CAR_2_90_open,CAR,2,90,open,1,1,1,0,palms
CBO_2_90_open,CBO,2,90,open,2,3,0.8999999999999999,1.298425536800067,palms
ITA_2_90_open,ITA,2,90,open,3,10,0.7575757575757577,0.6895751716869981,palms
CAR_3_90_open,CAR,3,90,open,2,4,0.8,1.1541560327111708,palms
CAR_4_90_open,CAR,4,90,open,1,3,1,0,palms
CBO_4_90_open,CBO,4,90,open,2,4,1,1.4426950408889634,palms
ITA_4_90_open,ITA,4,90,open,2,3,0.8999999999999999,1.298425536800067,palms
VGM_4_90_open,VGM,4,90,open,1,1,1,0,palms
CAR_5_90_open,CAR,5,90,open,2,10,0.7352941176470587,1.0608051771242375,palms
CBO_5_90_open,CBO,5,90,open,0,0,0,0,palms
VGM_5_90_open,VGM,5,90,open,3,8,0.8888888888888888,0.8091015347794109,palms
CBO_6_90_open,CBO,6,90,open,2,4,0.8,1.1541560327111708,palms
ITA_6_90_open,ITA,6,90,open,1,5,1,0,palms
VGM_6_90_open,VGM,6,90,open,1,10,1,0,palms
VGM_7_90_open,VGM,7,90,open,2,4,0.8,1.1541560327111708,palms
CAR_8_90_open,CAR,8,90,open,1,1,1,0,palms
ITA_8_90_open,ITA,8,90,open,1,2,1,0,palms
VGM_8_90_open,VGM,8,90,open,1,7,1,0,palms
CAR_9_90_open,CAR,9,90,open,1,5,1,0,palms
CBO_9_90_open,CBO,9,90,open,2,4,0.8,1.1541560327111708,palms
VGM_9_90_open,VGM,9,90,open,1,3,1,0,palms
CAR_10_90_open,CAR,10,90,open,2,9,0.7641509433962264,1.1024367765283587,palms
ITA_10_90_open,ITA,10,90,open,2,5,0.7352941176470587,1.0608051771242375,palms
VGM_10_90_open,VGM,10,90,open,0,0,0,0,palms
CAR_11_90_open,CAR,11,90,open,1,2,1,0,palms
CBO_11_90_open,CBO,11,90,open,1,12,1,0,palms
VGM_11_90_open,VGM,11,90,open,1,1,1,0,palms
CAR_12_90_open,CAR,12,90,open,1,3,1,0,palms
CBO_12_90_open,CBO,12,90,open,1,3,1,0,palms
ITA_12_90_open,ITA,12,90,open,2,3,0.8999999999999999,1.298425536800067,palms
VGM_12_90_open,VGM,12,90,open,2,3,0.8999999999999999,1.298425536800067,palms
CAR_14_90_open,CAR,14,90,open,2,2,1,1.4426950408889634,palms
CBO_14_90_open,CBO,14,90,open,1,1,1,0,palms
ITA_14_90_open,ITA,14,90,open,1,1,1,0,palms
VGM_14_90_open,VGM,14,90,open,1,2,1,0,palms
CAR_15_90_open,CAR,15,90,open,0,0,0,0,palms
CBO_15_90_open,CBO,15,90,open,1,9,1,0,palms
ITA_15_90_open,ITA,15,90,open,1,1,1,0,palms
VGM_15_90_open,VGM,15,90,open,0,0,0,0,palms
CAR_1_96_open,CAR,1,96,open,0,0,0,0,palms
CBO_1_96_open,CBO,1,96,open,1,5,1,0,palms
ITA_1_96_open,ITA,1,96,open,2,2,1,1.4426950408889634,palms
VGM_1_96_open,VGM,1,96,open,1,1,1,0,palms
CAR_2_96_open,CAR,2,96,open,1,1,1,0,palms
CBO_2_96_open,CBO,2,96,open,2,3,0.8999999999999999,1.298425536800067,palms
ITA_2_96_open,ITA,2,96,open,3,10,0.7575757575757577,0.6895751716869981,palms
CAR_3_96_open,CAR,3,96,open,2,4,0.8,1.1541560327111708,palms
CAR_4_96_open,CAR,4,96,open,1,3,1,0,palms
CBO_4_96_open,CBO,4,96,open,2,4,1,1.4426950408889634,palms
ITA_4_96_open,ITA,4,96,open,2,3,0.8999999999999999,1.298425536800067,palms
VGM_4_96_open,VGM,4,96,open,2,2,1,1.4426950408889634,palms
CAR_5_96_open,CAR,5,96,open,2,10,0.7352941176470587,1.0608051771242375,palms
CBO_5_96_open,CBO,5,96,open,0,0,0,0,palms
VGM_5_96_open,VGM,5,96,open,3,8,0.8888888888888888,0.8091015347794109,palms
CBO_6_96_open,CBO,6,96,open,2,4,0.8,1.1541560327111708,palms
ITA_6_96_open,ITA,6,96,open,1,6,1,0,palms
VGM_6_96_open,VGM,6,96,open,1,13,1,0,palms
VGM_7_96_open,VGM,7,96,open,2,4,0.8,1.1541560327111708,palms
CAR_8_96_open,CAR,8,96,open,1,1,1,0,palms
ITA_8_96_open,ITA,8,96,open,1,2,1,0,palms
VGM_8_96_open,VGM,8,96,open,1,7,1,0,palms
CAR_9_96_open,CAR,9,96,open,1,5,1,0,palms
CBO_9_96_open,CBO,9,96,open,2,4,0.8,1.1541560327111708,palms
VGM_9_96_open,VGM,9,96,open,1,5,1,0,palms
CAR_10_96_open,CAR,10,96,open,2,13,0.676,0.9752618476409394,palms
ITA_10_96_open,ITA,10,96,open,3,6,0.6666666666666666,0.6068261510845582,palms
VGM_10_96_open,VGM,10,96,open,0,0,0,0,palms
CAR_11_96_open,CAR,11,96,open,1,9,1,0,palms
CBO_11_96_open,CBO,11,96,open,1,11,1,0,palms
VGM_11_96_open,VGM,11,96,open,1,1,1,0,palms
CAR_12_96_open,CAR,12,96,open,1,16,1,0,palms
CBO_12_96_open,CBO,12,96,open,1,2,1,0,palms
ITA_12_96_open,ITA,12,96,open,2,3,0.8999999999999999,1.298425536800067,palms
VGM_12_96_open,VGM,12,96,open,2,4,0.8,1.1541560327111708,palms
CAR_14_96_open,CAR,14,96,open,3,5,0.7575757575757577,0.6895751716869981,palms
CBO_14_96_open,CBO,14,96,open,1,1,1,0,palms
ITA_14_96_open,ITA,14,96,open,1,1,1,0,palms
VGM_14_96_open,VGM,14,96,open,1,5,1,0,palms
CAR_15_96_open,CAR,15,96,open,0,0,0,0,palms
CBO_15_96_open,CBO,15,96,open,1,6,1,0,palms
ITA_15_96_open,ITA,15,96,open,1,1,1,0,palms
VGM_15_96_open,VGM,15,96,open,1,6,1,0,palms
CAR_1_0_closed,CAR,1,0,closed,0,0,0,0,shrubs
CBO_1_0_closed,CBO,1,0,closed,2,4,0.8,1.1541560327111708,shrubs
ITA_1_0_closed,ITA,1,0,closed,2,2,1,1.4426950408889634,shrubs
VGM_1_0_closed,VGM,1,0,closed,1,2,1,0,shrubs
CAR_2_0_closed,CAR,2,0,closed,2,3,0.8999999999999999,1.298425536800067,shrubs
CBO_2_0_closed,CBO,2,0,closed,2,3,0.8999999999999999,1.298425536800067,shrubs
CAR_3_0_closed,CAR,3,0,closed,2,3,0.8999999999999999,1.298425536800067,shrubs
CAR_4_0_closed,CAR,4,0,closed,1,1,1,0,shrubs
VGM_4_0_closed,VGM,4,0,closed,0,0,0,0,shrubs
CAR_5_0_closed,CAR,5,0,closed,1,32,1,0,shrubs
CBO_5_0_closed,CBO,5,0,closed,2,3,0.8999999999999999,1.298425536800067,shrubs
ITA_6_0_closed,ITA,6,0,closed,2,2,1,1.4426950408889634,shrubs
CAR_8_0_closed,CAR,8,0,closed,2,7,0.8448275862068966,1.218828569026883,shrubs
CAR_9_0_closed,CAR,9,0,closed,3,5,0.7575757575757577,0.6895751716869981,shrubs
CBO_9_0_closed,CBO,9,0,closed,1,3,1,0,shrubs
VGM_9_0_closed,VGM,9,0,closed,1,1,1,0,shrubs
CAR_10_0_closed,CAR,10,0,closed,1,2,1,0,shrubs
ITA_10_0_closed,ITA,10,0,closed,3,6,0.6666666666666666,0.6068261510845582,shrubs
VGM_10_0_closed,VGM,10,0,closed,1,1,1,0,shrubs
CAR_11_0_closed,CAR,11,0,closed,1,2,1,0,shrubs
CBO_11_0_closed,CBO,11,0,closed,1,2,1,0,shrubs
CAR_12_0_closed,CAR,12,0,closed,1,7,1,0,shrubs
CBO_12_0_closed,CBO,12,0,closed,2,3,0.8999999999999999,1.298425536800067,shrubs
VGM_12_0_closed,VGM,12,0,closed,4,7,0.8166666666666668,0.5891004750296601,shrubs
CAR_14_0_closed,CAR,14,0,closed,2,4,0.8,1.1541560327111708,shrubs
CBO_14_0_closed,CBO,14,0,closed,2,2,1,1.4426950408889634,shrubs
ITA_14_0_closed,ITA,14,0,closed,2,2,1,1.4426950408889634,shrubs
VGM_14_0_closed,VGM,14,0,closed,4,16,0.37209302325581395,0.26840837970027226,shrubs
CAR_15_0_closed,CAR,15,0,closed,1,1,1,0,shrubs
CBO_15_0_closed,CBO,15,0,closed,0,0,0,0,shrubs
CAR_1_6_closed,CAR,1,6,closed,0,0,0,0,shrubs
CBO_1_6_closed,CBO,1,6,closed,2,4,0.8,1.1541560327111708,shrubs
ITA_1_6_closed,ITA,1,6,closed,2,2,1,1.4426950408889634,shrubs
VGM_1_6_closed,VGM,1,6,closed,1,2,1,0,shrubs
CAR_2_6_closed,CAR,2,6,closed,2,3,0.8999999999999999,1.298425536800067,shrubs
CBO_2_6_closed,CBO,2,6,closed,2,3,0.8999999999999999,1.298425536800067,shrubs
CAR_3_6_closed,CAR,3,6,closed,2,2,1,1.4426950408889634,shrubs
CAR_4_6_closed,CAR,4,6,closed,1,1,1,0,shrubs
VGM_4_6_closed,VGM,4,6,closed,0,0,0,0,shrubs
CAR_5_6_closed,CAR,5,6,closed,1,32,1,0,shrubs
CBO_5_6_closed,CBO,5,6,closed,2,3,0.8999999999999999,1.298425536800067,shrubs
ITA_6_6_closed,ITA,6,6,closed,2,2,1,1.4426950408889634,shrubs
CAR_8_6_closed,CAR,8,6,closed,2,7,0.8448275862068966,1.218828569026883,shrubs
CAR_9_6_closed,CAR,9,6,closed,2,3,0.8999999999999999,1.298425536800067,shrubs
CBO_9_6_closed,CBO,9,6,closed,1,3,1,0,shrubs
VGM_9_6_closed,VGM,9,6,closed,1,1,1,0,shrubs
CAR_10_6_closed,CAR,10,6,closed,1,2,1,0,shrubs
ITA_10_6_closed,ITA,10,6,closed,3,6,0.6666666666666666,0.6068261510845582,shrubs
VGM_10_6_closed,VGM,10,6,closed,1,1,1,0,shrubs
CAR_11_6_closed,CAR,11,6,closed,1,1,1,0,shrubs
CBO_11_6_closed,CBO,11,6,closed,1,2,1,0,shrubs
CAR_12_6_closed,CAR,12,6,closed,1,7,1,0,shrubs
CBO_12_6_closed,CBO,12,6,closed,2,3,0.8999999999999999,1.298425536800067,shrubs
VGM_12_6_closed,VGM,12,6,closed,4,7,0.8166666666666668,0.5891004750296601,shrubs
CAR_14_6_closed,CAR,14,6,closed,2,4,0.8,1.1541560327111708,shrubs
CBO_14_6_closed,CBO,14,6,closed,2,2,1,1.4426950408889634,shrubs
ITA_14_6_closed,ITA,14,6,closed,2,2,1,1.4426950408889634,shrubs
VGM_14_6_closed,VGM,14,6,closed,4,16,0.37209302325581395,0.26840837970027226,shrubs
CAR_15_6_closed,CAR,15,6,closed,1,1,1,0,shrubs
CBO_15_6_closed,CBO,15,6,closed,0,0,0,0,shrubs
CAR_1_12_closed,CAR,1,12,closed,0,0,0,0,shrubs
CBO_1_12_closed,CBO,1,12,closed,2,4,0.8,1.1541560327111708,shrubs
ITA_1_12_closed,ITA,1,12,closed,2,3,0.8999999999999999,1.298425536800067,shrubs
VGM_1_12_closed,VGM,1,12,closed,1,2,1,0,shrubs
CAR_2_12_closed,CAR,2,12,closed,2,3,0.8999999999999999,1.298425536800067,shrubs
CBO_2_12_closed,CBO,2,12,closed,2,3,0.8999999999999999,1.298425536800067,shrubs
CAR_3_12_closed,CAR,3,12,closed,2,2,1,1.4426950408889634,shrubs
CAR_4_12_closed,CAR,4,12,closed,1,1,1,0,shrubs
VGM_4_12_closed,VGM,4,12,closed,0,0,0,0,shrubs
CAR_5_12_closed,CAR,5,12,closed,1,32,1,0,shrubs
CBO_5_12_closed,CBO,5,12,closed,2,3,0.8999999999999999,1.298425536800067,shrubs
ITA_6_12_closed,ITA,6,12,closed,2,2,1,1.4426950408889634,shrubs
CAR_8_12_closed,CAR,8,12,closed,2,7,0.8448275862068966,1.218828569026883,shrubs
CAR_9_12_closed,CAR,9,12,closed,2,3,0.8999999999999999,1.298425536800067,shrubs
CBO_9_12_closed,CBO,9,12,closed,1,3,1,0,shrubs
VGM_9_12_closed,VGM,9,12,closed,1,1,1,0,shrubs
CAR_10_12_closed,CAR,10,12,closed,1,1,1,0,shrubs
ITA_10_12_closed,ITA,10,12,closed,3,6,0.6666666666666666,0.6068261510845582,shrubs
VGM_10_12_closed,VGM,10,12,closed,2,2,1,1.4426950408889634,shrubs
CAR_11_12_closed,CAR,11,12,closed,1,1,1,0,shrubs
CBO_11_12_closed,CBO,11,12,closed,1,2,1,0,shrubs
CAR_12_12_closed,CAR,12,12,closed,1,5,1,0,shrubs
CBO_12_12_closed,CBO,12,12,closed,2,3,0.8999999999999999,1.298425536800067,shrubs
VGM_12_12_closed,VGM,12,12,closed,4,7,0.8166666666666668,0.5891004750296601,shrubs
CAR_14_12_closed,CAR,14,12,closed,2,4,0.8,1.1541560327111708,shrubs
CBO_14_12_closed,CBO,14,12,closed,2,2,1,1.4426950408889634,shrubs
ITA_14_12_closed,ITA,14,12,closed,2,2,1,1.4426950408889634,shrubs
VGM_14_12_closed,VGM,14,12,closed,4,17,0.3630653266331658,0.2618962731262,shrubs
CAR_15_12_closed,CAR,15,12,closed,1,1,1,0,shrubs
CBO_15_12_closed,CBO,15,12,closed,0,0,0,0,shrubs
CAR_1_18_closed,CAR,1,18,closed,0,0,0,0,shrubs
CBO_1_18_closed,CBO,1,18,closed,2,4,0.8,1.1541560327111708,shrubs
ITA_1_18_closed,ITA,1,18,closed,2,4,0.8,1.1541560327111708,shrubs
VGM_1_18_closed,VGM,1,18,closed,1,2,1,0,shrubs
CAR_2_18_closed,CAR,2,18,closed,2,3,0.8999999999999999,1.298425536800067,shrubs
CBO_2_18_closed,CBO,2,18,closed,2,3,0.8999999999999999,1.298425536800067,shrubs
CAR_3_18_closed,CAR,3,18,closed,2,2,1,1.4426950408889634,shrubs
CAR_4_18_closed,CAR,4,18,closed,1,1,1,0,shrubs
VGM_4_18_closed,VGM,4,18,closed,0,0,0,0,shrubs
CAR_5_18_closed,CAR,5,18,closed,1,32,1,0,shrubs
CBO_5_18_closed,CBO,5,18,closed,2,3,0.8999999999999999,1.298425536800067,shrubs
ITA_6_18_closed,ITA,6,18,closed,2,2,1,1.4426950408889634,shrubs
CAR_8_18_closed,CAR,8,18,closed,2,7,0.8448275862068966,1.218828569026883,shrubs
CAR_9_18_closed,CAR,9,18,closed,2,3,0.8999999999999999,1.298425536800067,shrubs
CBO_9_18_closed,CBO,9,18,closed,1,3,1,0,shrubs
VGM_9_18_closed,VGM,9,18,closed,1,1,1,0,shrubs
CAR_10_18_closed,CAR,10,18,closed,1,1,1,0,shrubs
ITA_10_18_closed,ITA,10,18,closed,3,6,0.6666666666666666,0.6068261510845582,shrubs
VGM_10_18_closed,VGM,10,18,closed,2,2,1,1.4426950408889634,shrubs
CAR_11_18_closed,CAR,11,18,closed,1,1,1,0,shrubs
CBO_11_18_closed,CBO,11,18,closed,1,2,1,0,shrubs
CAR_12_18_closed,CAR,12,18,closed,1,5,1,0,shrubs
CBO_12_18_closed,CBO,12,18,closed,2,3,0.8999999999999999,1.298425536800067,shrubs
VGM_12_18_closed,VGM,12,18,closed,4,7,0.8166666666666668,0.5891004750296601,shrubs
CAR_14_18_closed,CAR,14,18,closed,2,4,0.8,1.1541560327111708,shrubs
CBO_14_18_closed,CBO,14,18,closed,2,2,1,1.4426950408889634,shrubs
ITA_14_18_closed,ITA,14,18,closed,2,2,1,1.4426950408889634,shrubs
VGM_14_18_closed,VGM,14,18,closed,4,18,0.3552631578947368,0.2562681980526448,shrubs
CAR_15_18_closed,CAR,15,18,closed,1,2,1,0,shrubs
CBO_15_18_closed,CBO,15,18,closed,0,0,0,0,shrubs
CAR_1_24_closed,CAR,1,24,closed,0,0,0,0,shrubs
CBO_1_24_closed,CBO,1,24,closed,2,4,0.8,1.1541560327111708,shrubs
ITA_1_24_closed,ITA,1,24,closed,2,4,0.8,1.1541560327111708,shrubs
VGM_1_24_closed,VGM,1,24,closed,1,2,1,0,shrubs
CAR_2_24_closed,CAR,2,24,closed,2,3,0.8999999999999999,1.298425536800067,shrubs
CBO_2_24_closed,CBO,2,24,closed,2,2,1,1.4426950408889634,shrubs
CAR_3_24_closed,CAR,3,24,closed,2,2,1,1.4426950408889634,shrubs
CAR_4_24_closed,CAR,4,24,closed,1,1,1,0,shrubs
VGM_4_24_closed,VGM,4,24,closed,1,1,1,0,shrubs
CAR_5_24_closed,CAR,5,24,closed,1,31,1,0,shrubs
CBO_5_24_closed,CBO,5,24,closed,2,3,0.8999999999999999,1.298425536800067,shrubs
ITA_6_24_closed,ITA,6,24,closed,3,3,1,0.9102392266268373,shrubs
CAR_8_24_closed,CAR,8,24,closed,2,7,0.8448275862068966,1.218828569026883,shrubs
CAR_9_24_closed,CAR,9,24,closed,2,3,0.8999999999999999,1.298425536800067,shrubs
CBO_9_24_closed,CBO,9,24,closed,1,3,1,0,shrubs
VGM_9_24_closed,VGM,9,24,closed,1,1,1,0,shrubs
CAR_10_24_closed,CAR,10,24,closed,2,2,1,1.4426950408889634,shrubs
ITA_10_24_closed,ITA,10,24,closed,3,6,0.6666666666666666,0.6068261510845582,shrubs
VGM_10_24_closed,VGM,10,24,closed,2,2,1,1.4426950408889634,shrubs
CAR_11_24_closed,CAR,11,24,closed,1,1,1,0,shrubs
CBO_11_24_closed,CBO,11,24,closed,1,2,1,0,shrubs
CAR_12_24_closed,CAR,12,24,closed,1,5,1,0,shrubs
CBO_12_24_closed,CBO,12,24,closed,2,3,0.8999999999999999,1.298425536800067,shrubs
VGM_12_24_closed,VGM,12,24,closed,4,7,0.8166666666666668,0.5891004750296601,shrubs
CAR_14_24_closed,CAR,14,24,closed,2,4,0.8,1.1541560327111708,shrubs
CBO_14_24_closed,CBO,14,24,closed,2,2,1,1.4426950408889634,shrubs
ITA_14_24_closed,ITA,14,24,closed,2,2,1,1.4426950408889634,shrubs
VGM_14_24_closed,VGM,14,24,closed,4,18,0.3552631578947368,0.2562681980526448,shrubs
CAR_15_24_closed,CAR,15,24,closed,1,2,1,0,shrubs
CBO_15_24_closed,CBO,15,24,closed,0,0,0,0,shrubs
CAR_1_30_closed,CAR,1,30,closed,0,0,0,0,shrubs
CBO_1_30_closed,CBO,1,30,closed,2,4,0.8,1.1541560327111708,shrubs
ITA_1_30_closed,ITA,1,30,closed,2,4,0.8,1.1541560327111708,shrubs
VGM_1_30_closed,VGM,1,30,closed,1,2,1,0,shrubs
CAR_2_30_closed,CAR,2,30,closed,2,3,0.8999999999999999,1.298425536800067,shrubs
CBO_2_30_closed,CBO,2,30,closed,2,2,1,1.4426950408889634,shrubs
CAR_3_30_closed,CAR,3,30,closed,2,2,1,1.4426950408889634,shrubs
CAR_4_30_closed,CAR,4,30,closed,1,1,1,0,shrubs
VGM_4_30_closed,VGM,4,30,closed,1,1,1,0,shrubs
CAR_5_30_closed,CAR,5,30,closed,1,32,1,0,shrubs
CBO_5_30_closed,CBO,5,30,closed,2,3,0.8999999999999999,1.298425536800067,shrubs
ITA_6_30_closed,ITA,6,30,closed,3,3,1,0.9102392266268373,shrubs
CAR_8_30_closed,CAR,8,30,closed,2,7,0.8448275862068966,1.218828569026883,shrubs
CAR_9_30_closed,CAR,9,30,closed,2,3,0.8999999999999999,1.298425536800067,shrubs
CBO_9_30_closed,CBO,9,30,closed,1,3,1,0,shrubs
VGM_9_30_closed,VGM,9,30,closed,1,1,1,0,shrubs
CAR_10_30_closed,CAR,10,30,closed,1,1,1,0,shrubs
ITA_10_30_closed,ITA,10,30,closed,3,6,0.6666666666666666,0.6068261510845582,shrubs
VGM_10_30_closed,VGM,10,30,closed,2,2,1,1.4426950408889634,shrubs
CAR_11_30_closed,CAR,11,30,closed,1,1,1,0,shrubs
CBO_11_30_closed,CBO,11,30,closed,1,2,1,0,shrubs
CAR_12_30_closed,CAR,12,30,closed,1,5,1,0,shrubs
CBO_12_30_closed,CBO,12,30,closed,2,2,1,1.4426950408889634,shrubs
VGM_12_30_closed,VGM,12,30,closed,4,7,0.8166666666666668,0.5891004750296601,shrubs
CAR_14_30_closed,CAR,14,30,closed,2,4,0.8,1.1541560327111708,shrubs
CBO_14_30_closed,CBO,14,30,closed,2,2,1,1.4426950408889634,shrubs
ITA_14_30_closed,ITA,14,30,closed,2,2,1,1.4426950408889634,shrubs
VGM_14_30_closed,VGM,14,30,closed,4,17,0.3630653266331658,0.2618962731262,shrubs
CAR_15_30_closed,CAR,15,30,closed,2,3,0.8999999999999999,1.298425536800067,shrubs
CBO_15_30_closed,CBO,15,30,closed,0,0,0,0,shrubs
CAR_1_36_closed,CAR,1,36,closed,0,0,0,0,shrubs
CBO_1_36_closed,CBO,1,36,closed,2,4,0.8,1.1541560327111708,shrubs
ITA_1_36_closed,ITA,1,36,closed,2,4,0.8,1.1541560327111708,shrubs
VGM_1_36_closed,VGM,1,36,closed,1,2,1,0,shrubs
CAR_2_36_closed,CAR,2,36,closed,2,3,0.8999999999999999,1.298425536800067,shrubs
CBO_2_36_closed,CBO,2,36,closed,2,2,1,1.4426950408889634,shrubs
CAR_3_36_closed,CAR,3,36,closed,2,3,0.8999999999999999,1.298425536800067,shrubs
CAR_4_36_closed,CAR,4,36,closed,1,1,1,0,shrubs
VGM_4_36_closed,VGM,4,36,closed,1,1,1,0,shrubs
CAR_5_36_closed,CAR,5,36,closed,1,36,1,0,shrubs
CBO_5_36_closed,CBO,5,36,closed,2,3,0.8999999999999999,1.298425536800067,shrubs
ITA_6_36_closed,ITA,6,36,closed,3,3,1,0.9102392266268373,shrubs
CAR_8_36_closed,CAR,8,36,closed,2,9,0.9878048780487805,1.425101198926903,shrubs
CAR_9_36_closed,CAR,9,36,closed,3,3,1,0.9102392266268373,shrubs
CBO_9_36_closed,CBO,9,36,closed,1,3,1,0,shrubs
VGM_9_36_closed,VGM,9,36,closed,1,1,1,0,shrubs
CAR_10_36_closed,CAR,10,36,closed,1,1,1,0,shrubs
ITA_10_36_closed,ITA,10,36,closed,3,6,0.6666666666666666,0.6068261510845582,shrubs
VGM_10_36_closed,VGM,10,36,closed,2,2,1,1.4426950408889634,shrubs
CAR_11_36_closed,CAR,11,36,closed,1,1,1,0,shrubs
CBO_11_36_closed,CBO,11,36,closed,1,2,1,0,shrubs
CAR_12_36_closed,CAR,12,36,closed,1,5,1,0,shrubs
CBO_12_36_closed,CBO,12,36,closed,2,2,1,1.4426950408889634,shrubs
VGM_12_36_closed,VGM,12,36,closed,4,7,0.8166666666666668,0.5891004750296601,shrubs
CAR_14_36_closed,CAR,14,36,closed,2,4,0.8,1.1541560327111708,shrubs
CBO_14_36_closed,CBO,14,36,closed,2,2,1,1.4426950408889634,shrubs
ITA_14_36_closed,ITA,14,36,closed,2,2,1,1.4426950408889634,shrubs
VGM_14_36_closed,VGM,14,36,closed,4,16,0.37209302325581395,0.26840837970027226,shrubs
CAR_15_36_closed,CAR,15,36,closed,3,8,0.5614035087719298,0.5110114956501542,shrubs
CBO_15_36_closed,CBO,15,36,closed,0,0,0,0,shrubs
CAR_1_42_closed,CAR,1,42,closed,0,0,0,0,shrubs
CBO_1_42_closed,CBO,1,42,closed,2,4,0.8,1.1541560327111708,shrubs
ITA_1_42_closed,ITA,1,42,closed,2,4,0.8,1.1541560327111708,shrubs
VGM_1_42_closed,VGM,1,42,closed,1,2,1,0,shrubs
CAR_2_42_closed,CAR,2,42,closed,2,4,0.8,1.1541560327111708,shrubs
CBO_2_42_closed,CBO,2,42,closed,2,2,1,1.4426950408889634,shrubs
CAR_3_42_closed,CAR,3,42,closed,2,2,1,1.4426950408889634,shrubs
CAR_4_42_closed,CAR,4,42,closed,1,1,1,0,shrubs
VGM_4_42_closed,VGM,4,42,closed,1,1,1,0,shrubs
CAR_5_42_closed,CAR,5,42,closed,1,40,1,0,shrubs
CBO_5_42_closed,CBO,5,42,closed,2,3,0.8999999999999999,1.298425536800067,shrubs
ITA_6_42_closed,ITA,6,42,closed,3,3,1,0.9102392266268373,shrubs
CAR_8_42_closed,CAR,8,42,closed,2,11,0.9918032786885248,1.4308696717013494,shrubs
CAR_9_42_closed,CAR,9,42,closed,3,3,1,0.9102392266268373,shrubs
CBO_9_42_closed,CBO,9,42,closed,1,3,1,0,shrubs
VGM_9_42_closed,VGM,9,42,closed,1,1,1,0,shrubs
CAR_10_42_closed,CAR,10,42,closed,1,1,1,0,shrubs
ITA_10_42_closed,ITA,10,42,closed,3,6,0.6666666666666666,0.6068261510845582,shrubs
VGM_10_42_closed,VGM,10,42,closed,2,2,1,1.4426950408889634,shrubs
CAR_11_42_closed,CAR,11,42,closed,1,1,1,0,shrubs
CBO_11_42_closed,CBO,11,42,closed,1,2,1,0,shrubs
CAR_12_42_closed,CAR,12,42,closed,1,5,1,0,shrubs
CBO_12_42_closed,CBO,12,42,closed,2,2,1,1.4426950408889634,shrubs
VGM_12_42_closed,VGM,12,42,closed,4,7,0.8166666666666668,0.5891004750296601,shrubs
CAR_14_42_closed,CAR,14,42,closed,2,4,0.8,1.1541560327111708,shrubs
CBO_14_42_closed,CBO,14,42,closed,2,2,1,1.4426950408889634,shrubs
ITA_14_42_closed,ITA,14,42,closed,2,2,1,1.4426950408889634,shrubs
VGM_14_42_closed,VGM,14,42,closed,4,15,0.3826530612244897,0.2760258369047761,shrubs
CAR_15_42_closed,CAR,15,42,closed,3,21,0.5384615384615385,0.49012881433752786,shrubs
CBO_15_42_closed,CBO,15,42,closed,0,0,0,0,shrubs
CAR_1_48_closed,CAR,1,48,closed,0,0,0,0,shrubs
CBO_1_48_closed,CBO,1,48,closed,2,4,0.8,1.1541560327111708,shrubs
ITA_1_48_closed,ITA,1,48,closed,2,4,0.8,1.1541560327111708,shrubs
VGM_1_48_closed,VGM,1,48,closed,1,2,1,0,shrubs
CAR_2_48_closed,CAR,2,48,closed,2,4,0.8,1.1541560327111708,shrubs
CBO_2_48_closed,CBO,2,48,closed,2,2,1,1.4426950408889634,shrubs
CAR_3_48_closed,CAR,3,48,closed,2,2,1,1.4426950408889634,shrubs
CAR_4_48_closed,CAR,4,48,closed,1,1,1,0,shrubs
VGM_4_48_closed,VGM,4,48,closed,0,0,0,0,shrubs
CAR_5_48_closed,CAR,5,48,closed,1,39,1,0,shrubs
CBO_5_48_closed,CBO,5,48,closed,2,3,0.8999999999999999,1.298425536800067,shrubs
ITA_6_48_closed,ITA,6,48,closed,3,3,1,0.9102392266268373,shrubs
