PlotID,Site,Treatment,Plot,Month,Time,bamboo,herb,liana,palm,shrub,tree,tree.log10,palm.log10,liana.log10,shrub.log10,herb.log10,bamboo.log10,tree.sqrt,palm.sqrt,liana.sqrt,shrub.sqrt,herb.sqrt,bamboo.sqrt,tree.cube,palm.cube,liana.cube,shrub.cube,herb.cube,bamboo.cube,bamboo.abn,herb.abn,liana.abn,palm.abn,shrub.abn,tree.abn
ITA_closed_4_p48_48,ITA,closed,4,p48,48,0,1.6,2,1.1655172413793102,0,5.333333333333333,0.7269987279362623,0.0665187023786986,0.3010299956639812,0,0.2041199826559248,0,2.309401076758503,1.0795912380986195,1.4142135623730951,0,1.2649110640673518,0,1.7471609294725976,1.052380762988055,1.2599210498948732,0,1.1696070952851465,0,0,4,2,26,0,16
ITA_closed_4_p54_54,ITA,closed,4,p54,54,0,1.6,3,1.1473396998635743,0,5.333333333333333,0.7269987279362623,0.059692021156784215,0.47712125471966244,0,0.2041199826559248,0,2.309401076758503,1.0711394399720209,1.7320508075688772,0,1.2649110640673518,0,1.7471609294725976,1.0468810544419436,1.4422495703074083,0,1.1696070952851465,0,0,4,3,29,0,16
ITA_closed_4_p60_60,ITA,closed,4,p60,60,0,1.6,4,1.2641898864809082,0,5.333333333333333,0.7269987279362623,0.10181231164978598,0.6020599913279624,0,0.2041199826559248,0,2.309401076758503,1.1243619908556621,2,0,1.2649110640673518,0,1.7471609294725976,1.081278175325932,1.5874010519681994,0,1.1696070952851465,0,0,4,4,35,0,16
ITA_closed_4_p66_66,ITA,closed,4,p66,66,0,1.7999999999999998,2,1.2444444444444445,0,7,0.8450980400142568,0.09497551323085675,0.3010299956639812,0,0.255272505103306,0,2.6457513110645907,1.1155467020454342,1.4142135623730951,0,1.3416407864998738,0,1.912931182772389,1.0756190973496957,1.2599210498948732,0,1.21644039911468,0,0,3,2,28,0,7
ITA_closed_4_p72_72,ITA,closed,4,p72,72,0,1,2,1.2547332185886404,0,5.157894736842105,0.7124724747396659,0.09855139592764393,0.3010299956639812,0,0,0,2.2710998958306754,1.1201487484207802,1.4142135623730951,0,1,0,1.727789478119479,1.0785752871819567,1.2599210498948732,0,1,0,0,3,2,27,0,14
ITA_closed_4_p78_78,ITA,closed,4,p78,78,0,1,1,1.368421052631579,0,5.451612903225806,0.7365250107794008,0.136219747017989,0,0,0,0,2.3348689263480735,1.1697953037312037,1,0,1,0,1.759982448949656,1.110213700334912,1,0,1,0,0,3,1,26,0,13
ITA_closed_4_p84_84,ITA,closed,4,p84,84,0,1,0,1.2914798206278026,0,5.451612903225806,0.7365250107794008,0.11108762471107016,0,0,0,0,2.3348689263480735,1.136432937144908,0,0,1,0,1.759982448949656,1.0890033311919736,0,0,1,0,0,4,0,24,0,13
ITA_closed_4_p90_90,ITA,closed,4,p90,90,0,1,0,1.471264367816092,0,5.451612903225806,0.7365250107794008,0.16769071702924984,0,0,0,0,2.3348689263480735,1.2129568697262454,0,0,1,0,1.759982448949656,1.1373572639811136,0,0,1,0,0,4,0,16,0,13
ITA_closed_4_p96_96,ITA,closed,4,p96,96,1,1,0,1.4378109452736318,0,5.451612903225806,0.7365250107794008,0.157701785336059,0,0,0,0,2.3348689263480735,1.1990875469596172,0,0,1,1,1.759982448949656,1.1286707279645911,0,0,1,1,1,4,0,17,0,13
ITA_closed_6_p0_0,ITA,closed,6,p0,0,0,1,1,1,2,1,0,0,0,0.3010299956639812,0,0,1,1,1,1.4142135623730951,1,0,1,1,1,1.2599210498948732,1,0,0,1,2,5,2,1
ITA_closed_6_p06_6,ITA,closed,6,p06,6,0,2,1.7999999999999998,1,2,1,0,0,0.255272505103306,0.3010299956639812,0.3010299956639812,0,1,1,1.3416407864998738,1.4142135623730951,1.4142135623730951,0,1,1,1.21644039911468,1.2599210498948732,1.2599210498948732,0,0,2,3,7,2,1
ITA_closed_6_p12_12,ITA,closed,6,p12,12,0,2,2,1,2,1.6,0.2041199826559248,0,0.3010299956639812,0.3010299956639812,0.3010299956639812,0,1.2649110640673518,1,1.4142135623730951,1.4142135623730951,1.4142135623730951,0,1.1696070952851465,1,1.2599210498948732,1.2599210498948732,1.2599210498948732,0,0,2,4,9,2,4
ITA_closed_6_p18_18,ITA,closed,6,p18,18,0,2,1.7999999999999998,1,2,1.8148148148148147,0.2588323158695263,0,0.255272505103306,0.3010299956639812,0.3010299956639812,0,1.3471506281091268,1,1.3416407864998738,1.4142135623730951,1.4142135623730951,0,1.219768570007657,1,1.21644039911468,1.2599210498948732,1.2599210498948732,0,0,2,3,11,2,7
ITA_closed_6_p24_24,ITA,closed,6,p24,24,0,2,1.7999999999999998,1,3,1.6842105263157894,0.226396377367077,0,0.255272505103306,0.47712125471966244,0.3010299956639812,0,1.2977713690461004,1,1.3416407864998738,1.7320508075688772,1.4142135623730951,0,1.1897766985180058,1,1.21644039911468,1.4422495703074083,1.2599210498948732,0,0,2,3,12,3,8
ITA_closed_6_p30_30,ITA,closed,6,p30,30,0,2,2,1,3,1.8148148148148147,0.2588323158695263,0,0.3010299956639812,0.47712125471966244,0.3010299956639812,0,1.3471506281091268,1,1.4142135623730951,1.7320508075688772,1.4142135623730951,0,1.219768570007657,1,1.2599210498948732,1.4422495703074083,1.2599210498948732,0,0,2,4,13,3,7
ITA_closed_6_p36_36,ITA,closed,6,p36,36,0,2,3.266666666666667,1,3,3.1025641025641026,0.4917207632899509,0,0.5141048209728325,0.47712125471966244,0.3010299956639812,0,1.7614096918559585,1,1.807392228230128,1.7320508075688772,1.4142135623730951,0,1.4585016376485607,1,1.4837757661276572,1.4422495703074083,1.2599210498948732,0,0,2,7,13,3,11
ITA_closed_6_p42_42,ITA,closed,6,p42,42,0,2,3.5999999999999996,1,3,3.260869565217391,0.5133334273741071,0,0.5563025007672873,0.47712125471966244,0.3010299956639812,0,1.805787796286538,1,1.8973665961010275,1.7320508075688772,1.4142135623730951,0,1.4828975322639244,1,1.5326188647871062,1.4422495703074083,1.2599210498948732,0,0,2,6,12,3,15
ITA_closed_6_p48_48,ITA,closed,6,p48,48,0,2,3.5999999999999996,1,3,3.3684210526315788,0.5274263730310582,0,0.5563025007672873,0.47712125471966244,0.3010299956639812,0,1.8353258709644942,1,1.8973665961010275,1.7320508075688772,1.4142135623730951,0,1.4990247071372618,1,1.5326188647871062,1.4422495703074083,1.2599210498948732,0,0,2,6,11,3,16
ITA_closed_6_p54_54,ITA,closed,6,p54,54,0,2,3.7692307692307696,1,3,3.857142857142857,0.5862657241447304,0,0.5762527277216769,0.47712125471966244,0.3010299956639812,0,1.9639610121239315,1,1.9414506867883021,1.7320508075688772,1.4142135623730951,0,1.5682738757241306,1,1.5562674803943297,1.4422495703074083,1.2599210498948732,0,0,2,7,13,3,18
ITA_closed_6_p60_60,ITA,closed,6,p60,60,0,2,3.24,1,3,4.25531914893617,0.6289321377282637,0,0.5105450102066121,0.47712125471966244,0.3010299956639812,0,2.062842492517587,1,1.8,1.7320508075688772,1.4142135623730951,0,1.620481382743992,1,1.479727244598282,1.4422495703074083,1.2599210498948732,0,0,2,9,13,3,20
ITA_closed_6_p66_66,ITA,closed,6,p66,66,0,2,2.688888888888889,1,3,4.25531914893617,0.6289321377282637,0,0.42957285654110644,0.47712125471966244,0.3010299956639812,0,2.062842492517587,1,1.6397831834998458,1.7320508075688772,1.4142135623730951,0,1.620481382743992,1,1.390563905024922,1.4422495703074083,1.2599210498948732,0,0,2,11,11,3,20
ITA_closed_6_p72_72,ITA,closed,6,p72,72,0,2,2.6666666666666665,1,3,4.2,0.6232492903979004,0,0.4259687322722811,0.47712125471966244,0.3010299956639812,0,2.04939015319192,1,1.632993161855452,1.7320508075688772,1.4142135623730951,0,1.6134286460245437,1,1.3867225487012693,1.4422495703074083,1.2599210498948732,0,0,2,8,12,3,21
ITA_closed_6_p78_78,ITA,closed,6,p78,78,0,2,2.6666666666666665,1.1421319796954315,3,4.2,0.6232492903979004,0.05771629194976955,0.4259687322722811,0.47712125471966244,0.3010299956639812,0,2.04939015319192,1.0687057498186445,1.632993161855452,1.7320508075688772,1.4142135623730951,0,1.6134286460245437,1.045294737553832,1.3867225487012693,1.4422495703074083,1.2599210498948732,0,0,2,8,15,3,21
ITA_closed_6_p84_84,ITA,closed,6,p84,84,0,2,2.6666666666666665,1.1529411764705884,3,4.481481481481482,0.6514216061574628,0.06180714997820217,0.4259687322722811,0.47712125471966244,0.3010299956639812,0,2.116950987028628,1.0737509843863187,1.632993161855452,1.7320508075688772,1.4142135623730951,0,1.6486958144162336,1.0485819637846965,1.3867225487012693,1.4422495703074083,1.2599210498948732,0,0,2,8,14,3,22
ITA_closed_6_p90_90,ITA,closed,6,p90,90,0,1,2.882352941176471,1.2195121951219512,3,4.54639175257732,0.6576668552015937,0.0861861476162833,0.4597471586502398,0.47712125471966244,0,0,2.1322269467806003,1.1043152607484654,1.697749375254331,1.7320508075688772,1,0,1.6566176535952972,1.0683872974985422,1.4231446774704313,1.4422495703074083,1,0,0,1,7,10,3,21
ITA_closed_6_p96_96,ITA,closed,6,p96,96,0,1,2.454545454545454,1.1980198019801982,3,4.681415929203539,0.670377228551766,0.07846399653380758,0.3899710790007622,0.47712125471966244,0,0,2.163657997282274,1.0945409092309881,1.5666989036012804,1.7320508075688772,1,0,1.672857994610987,1.062073726703897,1.3489329390678275,1.4422495703074083,1,0,0,2,9,11,3,23
ITA_closed_8_p0_0,ITA,closed,8,p0,0,0,2.380952380952381,0,1,0,2,0.3010299956639812,0,0,0,0.37675070960209955,0,1.4142135623730951,1,0,0,1.5430334996209192,0,1.2599210498948732,1,0,0,1.3353145150486625,0,0,10,0,9,0,2
ITA_closed_8_p06_6,ITA,closed,8,p06,6,1,2.3725490196078436,1,1,0,2,0.3010299956639812,0,0,0,0.3752151942185138,0,1.4142135623730951,1,1,0,1.540308092430811,1,1.2599210498948732,1,1,0,1.3337417049770406,1,1,11,1,10,0,2
ITA_closed_8_p12_12,ITA,closed,8,p12,12,0,2.32258064516129,1,1,0,2,0.3010299956639812,0,0,0,0.3659708025969957,0,1.4142135623730951,1,1,0,1.524001524002286,0,1.2599210498948732,1,1,0,1.3243118572519563,0,0,12,1,10,0,2
ITA_closed_8_p18_18,ITA,closed,8,p18,18,0,2.32258064516129,1,1,0,2,0.3010299956639812,0,0,0,0.3659708025969957,0,1.4142135623730951,1,1,0,1.524001524002286,0,1.2599210498948732,1,1,0,1.3243118572519563,0,0,12,1,10,0,2
ITA_closed_8_p24_24,ITA,closed,8,p24,24,0,2.3725490196078436,1,1,0,2,0.3010299956639812,0,0,0,0.3752151942185138,0,1.4142135623730951,1,1,0,1.540308092430811,0,1.2599210498948732,1,1,0,1.3337417049770406,0,0,11,1,10,0,2
ITA_closed_8_p30_30,ITA,closed,8,p30,30,0,2.3725490196078436,1,1,0,3,0.47712125471966244,0,0,0,0.3752151942185138,0,1.7320508075688772,1,1,0,1.540308092430811,0,1.4422495703074083,1,1,0,1.3337417049770406,0,0,11,1,9,0,3
ITA_closed_8_p36_36,ITA,closed,8,p36,36,0,2.3725490196078436,1,1,0,4,0.6020599913279624,0,0,0,0.3752151942185138,0,2,1,1,0,1.540308092430811,0,1.5874010519681994,1,1,0,1.3337417049770406,0,0,11,1,8,0,4
ITA_closed_8_p42_42,ITA,closed,8,p42,42,0,2.3725490196078436,2,1,0,3,0.47712125471966244,0,0.3010299956639812,0,0.3752151942185138,0,1.7320508075688772,1,1.4142135623730951,0,1.540308092430811,0,1.4422495703074083,1,1.2599210498948732,0,1.3337417049770406,0,0,11,2,9,0,3
ITA_closed_8_p48_48,ITA,closed,8,p48,48,0,2.380952380952381,2,1,0,3,0.47712125471966244,0,0.3010299956639812,0,0.37675070960209955,0,1.7320508075688772,1,1.4142135623730951,0,1.5430334996209192,0,1.4422495703074083,1,1.2599210498948732,0,1.3353145150486625,0,0,10,2,8,0,3
ITA_closed_8_p54_54,ITA,closed,8,p54,54,0,2.4545454545454546,2,1,0,3,0.47712125471966244,0,0.3010299956639812,0,0.3899710790007623,0,1.7320508075688772,1,1.4142135623730951,0,1.5666989036012806,0,1.4422495703074083,1,1.2599210498948732,0,1.3489329390678275,0,0,9,2,9,0,3
ITA_closed_8_p60_60,ITA,closed,8,p60,60,0,2.4545454545454546,2,1,0,4,0.6020599913279624,0,0.3010299956639812,0,0.3899710790007623,0,2,1,1.4142135623730951,0,1.5666989036012806,0,1.5874010519681994,1,1.2599210498948732,0,1.3489329390678275,0,0,9,2,10,0,4
ITA_closed_8_p66_66,ITA,closed,8,p66,66,0,2.4545454545454546,2,1,0,3,0.47712125471966244,0,0.3010299956639812,0,0.3899710790007623,0,1.7320508075688772,1,1.4142135623730951,0,1.5666989036012806,0,1.4422495703074083,1,1.2599210498948732,0,1.3489329390678275,0,0,9,2,10,0,3
ITA_closed_8_p72_72,ITA,closed,8,p72,72,0,3,1.7999999999999998,1,0,3,0.47712125471966244,0,0.255272505103306,0,0.47712125471966244,0,1.7320508075688772,1,1.3416407864998738,0,1.7320508075688772,0,1.4422495703074083,1,1.21644039911468,0,1.4422495703074083,0,0,9,3,11,0,3
ITA_closed_8_p78_78,ITA,closed,8,p78,78,0,2.4615384615384617,2,1,0,4.999999999999999,0.6989700043360187,0,0.3010299956639812,0,0.3912066260130692,0,2.2360679774997894,1,1.4142135623730951,0,1.5689290811054724,0,1.7099759466766968,1,1.2599210498948732,0,1.3502127623583273,0,0,8,2,11,0,5
ITA_closed_8_p84_84,ITA,closed,8,p84,84,0,2.4615384615384617,2,1,0,4.999999999999999,0.6989700043360187,0,0.3010299956639812,0,0.3912066260130692,0,2.2360679774997894,1,1.4142135623730951,0,1.5689290811054724,0,1.7099759466766968,1,1.2599210498948732,0,1.3502127623583273,0,0,8,2,11,0,5
ITA_closed_8_p90_90,ITA,closed,8,p90,90,0,2.4615384615384617,1,1,0,4.999999999999999,0.6989700043360187,0,0,0,0.3912066260130692,0,2.2360679774997894,1,1,0,1.5689290811054724,0,1.7099759466766968,1,1,0,1.3502127623583273,0,0,8,1,7,0,5
ITA_closed_8_p96_96,ITA,closed,8,p96,96,1,3.508771929824561,1,1,0,4.5,0.6532125137753437,0,0,0,0.5451551399914898,0,2.1213203435596424,1,1,0,1.873171623163388,1,1.6509636244473134,1,1,0,1.5195618441940142,1,6,20,1,8,0,6
ITA_closed_10_p0_0,ITA,closed,10,p0,0,0,0,0,0,2,1,0,0,0,0.3010299956639812,0,0,1,0,0,1.4142135623730951,0,0,1,0,0,1.2599210498948732,0,0,0,0,0,0,6,1
ITA_closed_10_p06_6,ITA,closed,10,p06,6,0,0,0,1,2,1,0,0,0,0.3010299956639812,0,0,1,1,0,1.4142135623730951,0,0,1,1,0,1.2599210498948732,0,0,0,0,0,5,6,1
ITA_closed_10_p12_12,ITA,closed,10,p12,12,0,0,0,1,2,1,0,0,0,0.3010299956639812,0,0,1,1,0,1.4142135623730951,0,0,1,1,0,1.2599210498948732,0,0,0,0,0,5,6,1
ITA_closed_10_p18_18,ITA,closed,10,p18,18,0,0,0,1,2,2,0.3010299956639812,0,0,0.3010299956639812,0,0,1.4142135623730951,1,0,1.4142135623730951,0,0,1.2599210498948732,1,0,1.2599210498948732,0,0,0,0,0,5,6,2
ITA_closed_10_p24_24,ITA,closed,10,p24,24,0,0,0,1,2,2,0.3010299956639812,0,0,0.3010299956639812,0,0,1.4142135623730951,1,0,1.4142135623730951,0,0,1.2599210498948732,1,0,1.2599210498948732,0,0,0,0,0,6,6,2
ITA_closed_10_p30_30,ITA,closed,10,p30,30,0,0,0,1.28,2,2,0.3010299956639812,0.10720996964786837,0,0.3010299956639812,0,0,1.4142135623730951,1.131370849898476,0,1.4142135623730951,0,0,1.2599210498948732,1.0857670466379625,0,1.2599210498948732,0,0,0,0,0,8,6,2
ITA_closed_10_p36_36,ITA,closed,10,p36,36,0,0,0,1,2,2,0.3010299956639812,0,0,0.3010299956639812,0,0,1.4142135623730951,1,0,1.4142135623730951,0,0,1.2599210498948732,1,0,1.2599210498948732,0,0,0,0,0,10,6,2
ITA_closed_10_p42_42,ITA,closed,10,p42,42,0,0,1,1.2195121951219512,2,2,0.3010299956639812,0.0861861476162833,0,0.3010299956639812,0,0,1.4142135623730951,1.1043152607484654,1,1.4142135623730951,0,0,1.2599210498948732,1.0683872974985422,1,1.2599210498948732,0,0,0,0,1,10,6,2
ITA_closed_10_p48_48,ITA,closed,10,p48,48,0,0,0,1.2461538461538462,2,2,0.3010299956639812,0.09557166223579418,0,0.3010299956639812,0,0,1.4142135623730951,1.116312611302876,0,1.4142135623730951,0,0,1.2599210498948732,1.0761113716048507,0,1.2599210498948732,0,0,0,0,0,9,6,2
ITA_closed_10_p54_54,ITA,closed,10,p54,54,0,0,0,1.1803278688524592,2,2,0.3010299956639812,0.0720026614205015,0,0.3010299956639812,0,0,1.4142135623730951,1.0864289525102224,0,1.4142135623730951,0,0,1.2599210498948732,1.056819667993607,0,1.2599210498948732,0,0,0,0,0,12,6,2
ITA_closed_10_p60_60,ITA,closed,10,p60,60,0,0,0,1.2405498281786942,2,2,0.3010299956639812,0.09361421291975064,0,0.3010299956639812,0,0,1.4142135623730951,1.1137997253450433,0,1.4142135623730951,0,0,1.2599210498948732,1.0744958380612877,0,1.2599210498948732,0,0,0,0,0,19,6,2
ITA_closed_10_p66_66,ITA,closed,10,p66,66,0,0,1,1.2731277533039649,2,2,0.3010299956639812,0.10487198556342518,0,0.3010299956639812,0,0,1.4142135623730951,1.1283296297199523,1,1.4142135623730951,0,0,1.2599210498948732,1.0838204183273341,1,1.2599210498948732,0,0,0,0,1,17,6,2
ITA_closed_10_p72_72,ITA,closed,10,p72,72,0,0,1,1.3424657534246576,2,2,0.3010299956639812,0.12790321557203896,0,0.3010299956639812,0,0,1.4142135623730951,1.1586482440433152,1,1.4142135623730951,0,0,1.2599210498948732,1.1031495830849263,1,1.2599210498948732,0,0,0,0,1,14,6,2
ITA_closed_10_p78_78,ITA,closed,10,p78,78,0,0,1,1.4117647058823528,2,2,0.3010299956639812,0.14976232033333206,0,0.3010299956639812,0,0,1.4142135623730951,1.1881770515720091,1,1.4142135623730951,0,0,1.2599210498948732,1.121813787760367,1,1.2599210498948732,0,0,0,0,1,12,6,2
ITA_closed_10_p84_84,ITA,closed,10,p84,84,0,0,1,1.4117647058823528,2,2,0.3010299956639812,0.14976232033333206,0,0.3010299956639812,0,0,1.4142135623730951,1.1881770515720091,1,1.4142135623730951,0,0,1.2599210498948732,1.121813787760367,1,1.2599210498948732,0,0,0,0,1,12,6,2
ITA_closed_10_p90_90,ITA,closed,10,p90,90,0,0,1,1.515151515151515,2,2,0.3010299956639812,0.18045606445813125,0,0.3010299956639812,0,0,1.4142135623730951,1.2309149097933272,1,1.4142135623730951,0,0,1.2599210498948732,1.1485555943044825,1,1.2599210498948732,0,0,0,0,1,10,6,2
ITA_closed_10_p96_96,ITA,closed,10,p96,96,1,0,1,1.3424657534246576,1.6842105263157894,2,0.3010299956639812,0.12790321557203896,0,0.226396377367077,0,0,1.4142135623730951,1.1586482440433152,1,1.2977713690461004,0,1,1.2599210498948732,1.1031495830849263,1,1.1897766985180058,0,1,8,0,1,14,8,2
ITA_closed_12_p0_0,ITA,closed,12,p0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1
ITA_closed_12_p06_6,ITA,closed,12,p06,6,0,0,1,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0,1
ITA_closed_12_p12_12,ITA,closed,12,p12,12,0,0,1,1,0,3,0.47712125471966244,0,0,0,0,0,1.7320508075688772,1,1,0,0,0,1.4422495703074083,1,1,0,0,0,0,0,1,2,0,3
ITA_closed_12_p18_18,ITA,closed,12,p18,18,0,0,1,1,0,3,0.47712125471966244,0,0,0,0,0,1.7320508075688772,1,1,0,0,0,1.4422495703074083,1,1,0,0,0,0,0,1,5,0,3
ITA_closed_12_p24_24,ITA,closed,12,p24,24,0,0,1,1,0,3,0.47712125471966244,0,0,0,0,0,1.7320508075688772,1,1,0,0,0,1.4422495703074083,1,1,0,0,0,0,0,1,5,0,3
ITA_closed_12_p30_30,ITA,closed,12,p30,30,0,0,0,1,0,3,0.47712125471966244,0,0,0,0,0,1.7320508075688772,1,0,0,0,0,1.4422495703074083,1,0,0,0,0,0,0,0,5,0,3
ITA_closed_12_p36_36,ITA,closed,12,p36,36,0,0,0,1.3846153846153844,0,3,0.47712125471966244,0.1413291527964692,0,0,0,0,1.7320508075688772,1.176696810829104,0,0,0,0,1.4422495703074083,1.1145760779590614,0,0,0,0,0,0,0,6,0,3
ITA_closed_12_p42_42,ITA,closed,12,p42,42,0,0,0,1.6,0,3.571428571428571,0.5528419686577808,0.2041199826559248,0,0,0,0,1.889822365046136,1.2649110640673518,0,0,0,0,1.5285535436643993,1.1696070952851465,0,0,0,0,0,0,0,4,0,5
ITA_closed_12_p48_48,ITA,closed,12,p48,48,0,0,0,1.6,0,4,0.6020599913279624,0.2041199826559248,0,0,0,0,2,1.2649110640673518,0,0,0,0,1.5874010519681994,1.1696070952851465,0,0,0,0,0,0,0,4,0,4
ITA_closed_12_p54_54,ITA,closed,12,p54,54,0,0,0,1.6,0,4,0.6020599913279624,0.2041199826559248,0,0,0,0,2,1.2649110640673518,0,0,0,0,1.5874010519681994,1.1696070952851465,0,0,0,0,0,0,0,4,0,4
ITA_closed_12_p60_60,ITA,closed,12,p60,60,0,0,0,1.6,0,4,0.6020599913279624,0.2041199826559248,0,0,0,0,2,1.2649110640673518,0,0,0,0,1.5874010519681994,1.1696070952851465,0,0,0,0,0,0,0,4,0,4
ITA_closed_12_p66_66,ITA,closed,12,p66,66,0,0,0,1.6,0,4.999999999999999,0.6989700043360187,0.2041199826559248,0,0,0,0,2.2360679774997894,1.2649110640673518,0,0,0,0,1.7099759466766968,1.1696070952851465,0,0,0,0,0,0,0,4,0,5
ITA_closed_12_p72_72,ITA,closed,12,p72,72,0,0,0,1.6,0,4.999999999999999,0.6989700043360187,0.2041199826559248,0,0,0,0,2.2360679774997894,1.2649110640673518,0,0,0,0,1.7099759466766968,1.1696070952851465,0,0,0,0,0,0,0,4,0,5
ITA_closed_12_p78_78,ITA,closed,12,p78,78,0,0,0,1.6,0,7,0.8450980400142568,0.2041199826559248,0,0,0,0,2.6457513110645907,1.2649110640673518,0,0,0,0,1.912931182772389,1.1696070952851465,0,0,0,0,0,0,0,4,0,7
ITA_closed_12_p84_84,ITA,closed,12,p84,84,0,0,0,1.6,0,8,0.9030899869919435,0.2041199826559248,0,0,0,0,2.8284271247461903,1.2649110640673518,0,0,0,0,2,1.1696070952851465,0,0,0,0,0,0,0,4,0,8
ITA_closed_12_p90_90,ITA,closed,12,p90,90,0,0,0,1.6,0,8,0.9030899869919435,0.2041199826559248,0,0,0,0,2.8284271247461903,1.2649110640673518,0,0,0,0,2,1.1696070952851465,0,0,0,0,0,0,0,4,0,8
ITA_closed_12_p96_96,ITA,closed,12,p96,96,1,0,1,1.4705882352941173,0,7.363636363636364,0.8670923337204247,0.16749108729376358,0,0,0,0,2.7136021011998728,1.2126781251816647,1,0,0,1,1.9454979517440838,1.1371830097629765,1,0,0,1,4,0,1,5,0,9
ITA_closed_14_p0_0,ITA,closed,14,p0,0,0,1,0,1.7999999999999998,2,3.571428571428571,0.5528419686577808,0.255272505103306,0,0.3010299956639812,0,0,1.889822365046136,1.3416407864998738,0,1.4142135623730951,1,0,1.5285535436643993,1.21644039911468,0,1.2599210498948732,1,0,0,1,0,3,2,5
ITA_closed_14_p06_6,ITA,closed,14,p06,6,0,1,1,2,2,3.571428571428571,0.5528419686577808,0.3010299956639812,0,0.3010299956639812,0,0,1.889822365046136,1.4142135623730951,1,1.4142135623730951,1,0,1.5285535436643993,1.2599210498948732,1,1.2599210498948732,1,0,0,1,24,2,2,5
ITA_closed_14_p12_12,ITA,closed,14,p12,12,0,1,1,1.7999999999999998,2,3.571428571428571,0.5528419686577808,0.255272505103306,0,0.3010299956639812,0,0,1.889822365046136,1.3416407864998738,1,1.4142135623730951,1,0,1.5285535436643993,1.21644039911468,1,1.2599210498948732,1,0,0,1,30,3,2,5
ITA_closed_14_p18_18,ITA,closed,14,p18,18,0,1,1,2,2,3.571428571428571,0.5528419686577808,0.3010299956639812,0,0.3010299956639812,0,0,1.889822365046136,1.4142135623730951,1,1.4142135623730951,1,0,1.5285535436643993,1.2599210498948732,1,1.2599210498948732,1,0,0,1,23,4,2,5
ITA_closed_14_p24_24,ITA,closed,14,p24,24,0,1,1,2,2,2.6666666666666665,0.4259687322722811,0.3010299956639812,0,0.3010299956639812,0,0,1.632993161855452,1.4142135623730951,1,1.4142135623730951,1,0,1.3867225487012693,1.2599210498948732,1,1.2599210498948732,1,0,0,1,10,4,2,4
ITA_closed_14_p30_30,ITA,closed,14,p30,30,0,1,1,1.923076923076923,2,2.6666666666666665,0.4259687322722811,0.28399665636520083,0,0.3010299956639812,0,0,1.632993161855452,1.3867504905630728,1,1.4142135623730951,1,0,1.3867225487012693,1.2435565865985811,1,1.2599210498948732,1,0,0,1,9,5,2,4
ITA_closed_14_p36_36,ITA,closed,14,p36,36,0,1,1,2.3333333333333335,2,2.6666666666666665,0.4259687322722811,0.36797678529459443,0,0.3010299956639812,0,0,1.632993161855452,1.5275252316519468,1,1.4142135623730951,1,0,1.3867225487012693,1.3263524026321307,1,1.2599210498948732,1,0,0,1,13,7,2,4
ITA_closed_14_p42_42,ITA,closed,14,p42,42,0,1,1,2.3333333333333335,2,2.6666666666666665,0.4259687322722811,0.36797678529459443,0,0.3010299956639812,0,0,1.632993161855452,1.5275252316519468,1,1.4142135623730951,1,0,1.3867225487012693,1.3263524026321307,1,1.2599210498948732,1,0,0,1,14,7,2,4
ITA_closed_14_p48_48,ITA,closed,14,p48,48,0,1,1,2.571428571428571,2,2.6666666666666665,0.4259687322722811,0.4101744650890492,0,0.3010299956639812,0,0,1.632993161855452,1.6035674514745462,1,1.4142135623730951,1,0,1.3867225487012693,1.3700134211888826,1,1.2599210498948732,1,0,0,1,6,6,2,4
ITA_closed_14_p54_54,ITA,closed,14,p54,54,0,1,1,2.7777777777777772,2,2.6666666666666665,0.4259687322722811,0.4436974992327127,0,0.3010299956639812,0,0,1.632993161855452,1.6666666666666665,1,1.4142135623730951,1,0,1.3867225487012693,1.4057211088362487,1,1.2599210498948732,1,0,0,1,85,5,2,4
ITA_closed_14_p60_60,ITA,closed,14,p60,60,0,1,1,2.6666666666666665,2,2.6666666666666665,0.4259687322722811,0.4259687322722811,0,0.3010299956639812,0,0,1.632993161855452,1.632993161855452,1,1.4142135623730951,1,0,1.3867225487012693,1.3867225487012693,1,1.2599210498948732,1,0,0,1,93,4,2,4
ITA_closed_14_p66_66,ITA,closed,14,p66,66,0,1,1,2.6666666666666665,2,2.6666666666666665,0.4259687322722811,0.4259687322722811,0,0.3010299956639812,0,0,1.632993161855452,1.632993161855452,1,1.4142135623730951,1,0,1.3867225487012693,1.3867225487012693,1,1.2599210498948732,1,0,0,1,43,4,2,4
ITA_closed_14_p72_72,ITA,closed,14,p72,72,0,1,1,2.6666666666666665,2,2.6666666666666665,0.4259687322722811,0.4259687322722811,0,0.3010299956639812,0,0,1.632993161855452,1.632993161855452,1,1.4142135623730951,1,0,1.3867225487012693,1.3867225487012693,1,1.2599210498948732,1,0,0,1,18,4,2,4
