site,treatment,plot,PlotID,Species,abundances,month,time
CBO,closed,15,CBO_closed_15_p96,Euterpe edulis,2,p96,96
CBO,closed,15,CBO_closed_15_p96,Goeppertia monophylla,6,p96,96
CBO,closed,15,CBO_closed_15_p96,Ocotea aciphylla,0,p96,96
CBO,closed,15,CBO_closed_15_p96,Schnella microstachya,1,p96,96
CBO,open,1,CBO_open_1_p0,Calyptranthes lanceolata,1,p0,0
CBO,open,1,CBO_open_1_p0,Casearia obliqua,1,p0,0
CBO,open,1,CBO_open_1_p0,Dichorisandra paranaensis,2,p0,0
CBO,open,1,CBO_open_1_p0,Erythroxylum ambiguum,1,p0,0
CBO,open,1,CBO_open_1_p0,Euterpe edulis,1,p0,0
CBO,open,1,CBO_open_1_p0,Goeppertia monophylla,3,p0,0
CBO,open,1,CBO_open_1_p0,Heteropterys nitida,1,p0,0
CBO,open,1,CBO_open_1_p0,Ilex dumosa,1,p0,0
CBO,open,1,CBO_open_1_p0,Inga sessilis,1,p0,0
CBO,open,1,CBO_open_1_p0,Mollinedia schottiana,1,p0,0
CBO,open,1,CBO_open_1_p0,Psychotria suterella,1,p0,0
CBO,open,1,CBO_open_1_p0,Serjania communis,5,p0,0
CBO,open,1,CBO_open_1_p0,Solanum swartzianum,1,p0,0
CBO,open,1,CBO_open_1_p06,Calyptranthes lanceolata,1,p06,6
CBO,open,1,CBO_open_1_p06,Casearia obliqua,1,p06,6
CBO,open,1,CBO_open_1_p06,Dichorisandra paranaensis,2,p06,6
CBO,open,1,CBO_open_1_p06,Erythroxylum ambiguum,1,p06,6
CBO,open,1,CBO_open_1_p06,Euterpe edulis,1,p06,6
CBO,open,1,CBO_open_1_p06,Goeppertia monophylla,5,p06,6
CBO,open,1,CBO_open_1_p06,Heteropterys nitida,1,p06,6
CBO,open,1,CBO_open_1_p06,Ilex dumosa,1,p06,6
CBO,open,1,CBO_open_1_p06,Inga sessilis,1,p06,6
CBO,open,1,CBO_open_1_p06,Mollinedia schottiana,1,p06,6
CBO,open,1,CBO_open_1_p06,Psychotria suterella,1,p06,6
CBO,open,1,CBO_open_1_p06,Serjania communis,5,p06,6
CBO,open,1,CBO_open_1_p06,Solanum swartzianum,1,p06,6
CBO,open,1,CBO_open_1_p12,Calyptranthes lanceolata,1,p12,12
CBO,open,1,CBO_open_1_p12,Casearia obliqua,1,p12,12
CBO,open,1,CBO_open_1_p12,Dichorisandra paranaensis,2,p12,12
CBO,open,1,CBO_open_1_p12,Erythroxylum ambiguum,1,p12,12
CBO,open,1,CBO_open_1_p12,Euterpe edulis,1,p12,12
CBO,open,1,CBO_open_1_p12,Goeppertia monophylla,5,p12,12
CBO,open,1,CBO_open_1_p12,Heteropterys nitida,1,p12,12
CBO,open,1,CBO_open_1_p12,Ilex dumosa,1,p12,12
CBO,open,1,CBO_open_1_p12,Inga sessilis,1,p12,12
CBO,open,1,CBO_open_1_p12,Mollinedia schottiana,1,p12,12
CBO,open,1,CBO_open_1_p12,Psychotria suterella,1,p12,12
CBO,open,1,CBO_open_1_p12,Serjania communis,5,p12,12
CBO,open,1,CBO_open_1_p12,Solanum swartzianum,0,p12,12
CBO,open,1,CBO_open_1_p18,Calyptranthes lanceolata,1,p18,18
CBO,open,1,CBO_open_1_p18,Casearia obliqua,1,p18,18
CBO,open,1,CBO_open_1_p18,Dichorisandra paranaensis,0,p18,18
CBO,open,1,CBO_open_1_p18,Erythroxylum ambiguum,1,p18,18
CBO,open,1,CBO_open_1_p18,Euterpe edulis,1,p18,18
CBO,open,1,CBO_open_1_p18,Goeppertia monophylla,5,p18,18
CBO,open,1,CBO_open_1_p18,Heteropterys nitida,1,p18,18
CBO,open,1,CBO_open_1_p18,Ilex dumosa,1,p18,18
CBO,open,1,CBO_open_1_p18,Inga sessilis,1,p18,18
CBO,open,1,CBO_open_1_p18,Mollinedia schottiana,1,p18,18
CBO,open,1,CBO_open_1_p18,Psychotria suterella,1,p18,18
CBO,open,1,CBO_open_1_p18,Serjania communis,5,p18,18
CBO,open,1,CBO_open_1_p18,Solanum swartzianum,0,p18,18
CBO,open,1,CBO_open_1_p24,Calyptranthes lanceolata,1,p24,24
CBO,open,1,CBO_open_1_p24,Casearia obliqua,1,p24,24
CBO,open,1,CBO_open_1_p24,Dichorisandra paranaensis,0,p24,24
CBO,open,1,CBO_open_1_p24,Erythroxylum ambiguum,1,p24,24
CBO,open,1,CBO_open_1_p24,Euterpe edulis,1,p24,24
CBO,open,1,CBO_open_1_p24,Goeppertia monophylla,5,p24,24
CBO,open,1,CBO_open_1_p24,Heteropterys nitida,1,p24,24
CBO,open,1,CBO_open_1_p24,Ilex dumosa,1,p24,24
CBO,open,1,CBO_open_1_p24,Inga sessilis,1,p24,24
CBO,open,1,CBO_open_1_p24,Mollinedia schottiana,1,p24,24
CBO,open,1,CBO_open_1_p24,Psychotria suterella,1,p24,24
CBO,open,1,CBO_open_1_p24,Serjania communis,5,p24,24
CBO,open,1,CBO_open_1_p24,Solanum swartzianum,0,p24,24
CBO,open,1,CBO_open_1_p30,Calyptranthes lanceolata,1,p30,30
CBO,open,1,CBO_open_1_p30,Casearia obliqua,1,p30,30
CBO,open,1,CBO_open_1_p30,Dichorisandra paranaensis,2,p30,30
CBO,open,1,CBO_open_1_p30,Erythroxylum ambiguum,1,p30,30
CBO,open,1,CBO_open_1_p30,Euterpe edulis,1,p30,30
CBO,open,1,CBO_open_1_p30,Goeppertia monophylla,5,p30,30
CBO,open,1,CBO_open_1_p30,Heteropterys nitida,1,p30,30
CBO,open,1,CBO_open_1_p30,Ilex dumosa,1,p30,30
CBO,open,1,CBO_open_1_p30,Inga sessilis,1,p30,30
CBO,open,1,CBO_open_1_p30,Mollinedia schottiana,1,p30,30
CBO,open,1,CBO_open_1_p30,Psychotria suterella,1,p30,30
CBO,open,1,CBO_open_1_p30,Serjania communis,7,p30,30
CBO,open,1,CBO_open_1_p30,Solanum swartzianum,0,p30,30
CBO,open,1,CBO_open_1_p36,Calyptranthes lanceolata,1,p36,36
CBO,open,1,CBO_open_1_p36,Casearia obliqua,1,p36,36
CBO,open,1,CBO_open_1_p36,Dichorisandra paranaensis,2,p36,36
CBO,open,1,CBO_open_1_p36,Erythroxylum ambiguum,1,p36,36
CBO,open,1,CBO_open_1_p36,Euterpe edulis,3,p36,36
CBO,open,1,CBO_open_1_p36,Goeppertia monophylla,5,p36,36
CBO,open,1,CBO_open_1_p36,Heteropterys nitida,1,p36,36
CBO,open,1,CBO_open_1_p36,Ilex dumosa,1,p36,36
CBO,open,1,CBO_open_1_p36,Inga sessilis,1,p36,36
CBO,open,1,CBO_open_1_p36,Mollinedia schottiana,1,p36,36
CBO,open,1,CBO_open_1_p36,Psychotria suterella,1,p36,36
CBO,open,1,CBO_open_1_p36,Serjania communis,7,p36,36
CBO,open,1,CBO_open_1_p36,Solanum swartzianum,0,p36,36
CBO,open,1,CBO_open_1_p42,Calyptranthes lanceolata,1,p42,42
CBO,open,1,CBO_open_1_p42,Casearia obliqua,1,p42,42
CBO,open,1,CBO_open_1_p42,Dichorisandra paranaensis,1,p42,42
CBO,open,1,CBO_open_1_p42,Erythroxylum ambiguum,1,p42,42
CBO,open,1,CBO_open_1_p42,Euterpe edulis,3,p42,42
CBO,open,1,CBO_open_1_p42,Goeppertia monophylla,5,p42,42
CBO,open,1,CBO_open_1_p42,Heteropterys nitida,1,p42,42
CBO,open,1,CBO_open_1_p42,Ilex dumosa,1,p42,42
CBO,open,1,CBO_open_1_p42,Inga sessilis,1,p42,42
CBO,open,1,CBO_open_1_p42,Mollinedia schottiana,1,p42,42
CBO,open,1,CBO_open_1_p42,Psychotria suterella,0,p42,42
CBO,open,1,CBO_open_1_p42,Serjania communis,7,p42,42
CBO,open,1,CBO_open_1_p42,Solanum swartzianum,0,p42,42
CBO,open,1,CBO_open_1_p48,Calyptranthes lanceolata,1,p48,48
CBO,open,1,CBO_open_1_p48,Casearia obliqua,1,p48,48
CBO,open,1,CBO_open_1_p48,Dichorisandra paranaensis,0,p48,48
CBO,open,1,CBO_open_1_p48,Erythroxylum ambiguum,1,p48,48
CBO,open,1,CBO_open_1_p48,Euterpe edulis,3,p48,48
CBO,open,1,CBO_open_1_p48,Goeppertia monophylla,5,p48,48
CBO,open,1,CBO_open_1_p48,Heteropterys nitida,1,p48,48
CBO,open,1,CBO_open_1_p48,Ilex dumosa,1,p48,48
CBO,open,1,CBO_open_1_p48,Inga sessilis,1,p48,48
CBO,open,1,CBO_open_1_p48,Mollinedia schottiana,1,p48,48
CBO,open,1,CBO_open_1_p48,Psychotria suterella,0,p48,48
CBO,open,1,CBO_open_1_p48,Serjania communis,7,p48,48
CBO,open,1,CBO_open_1_p48,Solanum swartzianum,0,p48,48
CBO,open,1,CBO_open_1_p54,Calyptranthes lanceolata,1,p54,54
CBO,open,1,CBO_open_1_p54,Casearia obliqua,1,p54,54
CBO,open,1,CBO_open_1_p54,Dichorisandra paranaensis,0,p54,54
CBO,open,1,CBO_open_1_p54,Erythroxylum ambiguum,0,p54,54
CBO,open,1,CBO_open_1_p54,Euterpe edulis,2,p54,54
CBO,open,1,CBO_open_1_p54,Goeppertia monophylla,5,p54,54
CBO,open,1,CBO_open_1_p54,Heteropterys nitida,1,p54,54
CBO,open,1,CBO_open_1_p54,Ilex dumosa,1,p54,54
CBO,open,1,CBO_open_1_p54,Inga sessilis,1,p54,54
CBO,open,1,CBO_open_1_p54,Mollinedia schottiana,1,p54,54
CBO,open,1,CBO_open_1_p54,Psychotria suterella,0,p54,54
CBO,open,1,CBO_open_1_p54,Serjania communis,7,p54,54
CBO,open,1,CBO_open_1_p54,Solanum swartzianum,0,p54,54
CBO,open,1,CBO_open_1_p60,Calyptranthes lanceolata,1,p60,60
CBO,open,1,CBO_open_1_p60,Casearia obliqua,1,p60,60
CBO,open,1,CBO_open_1_p60,Dichorisandra paranaensis,0,p60,60
CBO,open,1,CBO_open_1_p60,Erythroxylum ambiguum,0,p60,60
CBO,open,1,CBO_open_1_p60,Euterpe edulis,2,p60,60
CBO,open,1,CBO_open_1_p60,Goeppertia monophylla,5,p60,60
CBO,open,1,CBO_open_1_p60,Heteropterys nitida,1,p60,60
CBO,open,1,CBO_open_1_p60,Ilex dumosa,1,p60,60
CBO,open,1,CBO_open_1_p60,Inga sessilis,1,p60,60
CBO,open,1,CBO_open_1_p60,Mollinedia schottiana,1,p60,60
CBO,open,1,CBO_open_1_p60,Psychotria suterella,0,p60,60
CBO,open,1,CBO_open_1_p60,Serjania communis,7,p60,60
CBO,open,1,CBO_open_1_p60,Solanum swartzianum,0,p60,60
CBO,open,1,CBO_open_1_p66,Calyptranthes lanceolata,1,p66,66
CBO,open,1,CBO_open_1_p66,Casearia obliqua,1,p66,66
CBO,open,1,CBO_open_1_p66,Dichorisandra paranaensis,0,p66,66
CBO,open,1,CBO_open_1_p66,Erythroxylum ambiguum,0,p66,66
CBO,open,1,CBO_open_1_p66,Euterpe edulis,2,p66,66
CBO,open,1,CBO_open_1_p66,Goeppertia monophylla,5,p66,66
CBO,open,1,CBO_open_1_p66,Heteropterys nitida,1,p66,66
CBO,open,1,CBO_open_1_p66,Ilex dumosa,1,p66,66
CBO,open,1,CBO_open_1_p66,Inga sessilis,1,p66,66
CBO,open,1,CBO_open_1_p66,Mollinedia schottiana,1,p66,66
CBO,open,1,CBO_open_1_p66,Psychotria suterella,0,p66,66
CBO,open,1,CBO_open_1_p66,Serjania communis,7,p66,66
CBO,open,1,CBO_open_1_p66,Solanum swartzianum,0,p66,66
CBO,open,1,CBO_open_1_p72,Calyptranthes lanceolata,1,p72,72
CBO,open,1,CBO_open_1_p72,Casearia obliqua,1,p72,72
CBO,open,1,CBO_open_1_p72,Dichorisandra paranaensis,0,p72,72
CBO,open,1,CBO_open_1_p72,Erythroxylum ambiguum,0,p72,72
CBO,open,1,CBO_open_1_p72,Euterpe edulis,8,p72,72
CBO,open,1,CBO_open_1_p72,Goeppertia monophylla,5,p72,72
CBO,open,1,CBO_open_1_p72,Heteropterys nitida,1,p72,72
CBO,open,1,CBO_open_1_p72,Ilex dumosa,1,p72,72
CBO,open,1,CBO_open_1_p72,Inga sessilis,1,p72,72
CBO,open,1,CBO_open_1_p72,Mollinedia schottiana,1,p72,72
CBO,open,1,CBO_open_1_p72,Psychotria suterella,0,p72,72
CBO,open,1,CBO_open_1_p72,Serjania communis,7,p72,72
CBO,open,1,CBO_open_1_p72,Solanum swartzianum,0,p72,72
CBO,open,1,CBO_open_1_p78,Calyptranthes lanceolata,1,p78,78
CBO,open,1,CBO_open_1_p78,Casearia obliqua,1,p78,78
CBO,open,1,CBO_open_1_p78,Dichorisandra paranaensis,0,p78,78
CBO,open,1,CBO_open_1_p78,Erythroxylum ambiguum,1,p78,78
CBO,open,1,CBO_open_1_p78,Euterpe edulis,10,p78,78
CBO,open,1,CBO_open_1_p78,Goeppertia monophylla,5,p78,78
CBO,open,1,CBO_open_1_p78,Heteropterys nitida,1,p78,78
CBO,open,1,CBO_open_1_p78,Ilex dumosa,1,p78,78
CBO,open,1,CBO_open_1_p78,Inga sessilis,1,p78,78
CBO,open,1,CBO_open_1_p78,Mollinedia schottiana,1,p78,78
CBO,open,1,CBO_open_1_p78,Psychotria suterella,0,p78,78
CBO,open,1,CBO_open_1_p78,Serjania communis,7,p78,78
CBO,open,1,CBO_open_1_p78,Solanum swartzianum,0,p78,78
CBO,open,1,CBO_open_1_p84,Calyptranthes lanceolata,1,p84,84
CBO,open,1,CBO_open_1_p84,Casearia obliqua,1,p84,84
CBO,open,1,CBO_open_1_p84,Dichorisandra paranaensis,0,p84,84
CBO,open,1,CBO_open_1_p84,Erythroxylum ambiguum,0,p84,84
CBO,open,1,CBO_open_1_p84,Euterpe edulis,8,p84,84
CBO,open,1,CBO_open_1_p84,Goeppertia monophylla,5,p84,84
CBO,open,1,CBO_open_1_p84,Heteropterys nitida,1,p84,84
CBO,open,1,CBO_open_1_p84,Ilex dumosa,1,p84,84
CBO,open,1,CBO_open_1_p84,Inga sessilis,1,p84,84
CBO,open,1,CBO_open_1_p84,Mollinedia schottiana,1,p84,84
CBO,open,1,CBO_open_1_p84,Psychotria suterella,0,p84,84
CBO,open,1,CBO_open_1_p84,Serjania communis,6,p84,84
CBO,open,1,CBO_open_1_p84,Solanum swartzianum,0,p84,84
CBO,open,1,CBO_open_1_p90,Calyptranthes lanceolata,1,p90,90
CBO,open,1,CBO_open_1_p90,Casearia obliqua,1,p90,90
CBO,open,1,CBO_open_1_p90,Dichorisandra paranaensis,0,p90,90
CBO,open,1,CBO_open_1_p90,Erythroxylum ambiguum,0,p90,90
CBO,open,1,CBO_open_1_p90,Euterpe edulis,6,p90,90
CBO,open,1,CBO_open_1_p90,Goeppertia monophylla,5,p90,90
CBO,open,1,CBO_open_1_p90,Heteropterys nitida,1,p90,90
CBO,open,1,CBO_open_1_p90,Ilex dumosa,1,p90,90
CBO,open,1,CBO_open_1_p90,Inga sessilis,1,p90,90
CBO,open,1,CBO_open_1_p90,Mollinedia schottiana,1,p90,90
CBO,open,1,CBO_open_1_p90,Psychotria suterella,0,p90,90
CBO,open,1,CBO_open_1_p90,Serjania communis,6,p90,90
CBO,open,1,CBO_open_1_p90,Solanum swartzianum,0,p90,90
CBO,open,1,CBO_open_1_p96,Calyptranthes lanceolata,1,p96,96
CBO,open,1,CBO_open_1_p96,Casearia obliqua,1,p96,96
CBO,open,1,CBO_open_1_p96,Dichorisandra paranaensis,0,p96,96
CBO,open,1,CBO_open_1_p96,Erythroxylum ambiguum,0,p96,96
CBO,open,1,CBO_open_1_p96,Euterpe edulis,5,p96,96
CBO,open,1,CBO_open_1_p96,Goeppertia monophylla,5,p96,96
CBO,open,1,CBO_open_1_p96,Heteropterys nitida,1,p96,96
CBO,open,1,CBO_open_1_p96,Ilex dumosa,1,p96,96
CBO,open,1,CBO_open_1_p96,Inga sessilis,1,p96,96
CBO,open,1,CBO_open_1_p96,Mollinedia schottiana,1,p96,96
CBO,open,1,CBO_open_1_p96,Psychotria suterella,0,p96,96
CBO,open,1,CBO_open_1_p96,Serjania communis,6,p96,96
CBO,open,1,CBO_open_1_p96,Solanum swartzianum,0,p96,96
CBO,open,2,CBO_open_2_p0,Anthurium pentaphyllum,1,p0,0
CBO,open,2,CBO_open_2_p0,Ardisia guianensis,1,p0,0
CBO,open,2,CBO_open_2_p0,Euterpe edulis,4,p0,0
CBO,open,2,CBO_open_2_p0,Geonoma gamiova,0,p0,0
CBO,open,2,CBO_open_2_p0,Goeppertia monophylla,2,p0,0
CBO,open,2,CBO_open_2_p0,Inga sessilis,1,p0,0
CBO,open,2,CBO_open_2_p0,Mollinedia uleana,1,p0,0
CBO,open,2,CBO_open_2_p0,Myrceugenia myrcioides,1,p0,0
CBO,open,2,CBO_open_2_p0,Piper setebarraensis,2,p0,0
CBO,open,2,CBO_open_2_p0,Pleurostachys gaudichaudii,2,p0,0
CBO,open,2,CBO_open_2_p0,Zollernia ilicifolia,0,p0,0
CBO,open,2,CBO_open_2_p06,Anthurium pentaphyllum,1,p06,6
CBO,open,2,CBO_open_2_p06,Ardisia guianensis,1,p06,6
CBO,open,2,CBO_open_2_p06,Euterpe edulis,4,p06,6
CBO,open,2,CBO_open_2_p06,Geonoma gamiova,0,p06,6
CBO,open,2,CBO_open_2_p06,Goeppertia monophylla,2,p06,6
CBO,open,2,CBO_open_2_p06,Inga sessilis,1,p06,6
CBO,open,2,CBO_open_2_p06,Mollinedia uleana,1,p06,6
CBO,open,2,CBO_open_2_p06,Myrceugenia myrcioides,1,p06,6
CBO,open,2,CBO_open_2_p06,Piper setebarraensis,2,p06,6
CBO,open,2,CBO_open_2_p06,Pleurostachys gaudichaudii,2,p06,6
CBO,open,2,CBO_open_2_p06,Zollernia ilicifolia,0,p06,6
CBO,open,2,CBO_open_2_p12,Anthurium pentaphyllum,1,p12,12
CBO,open,2,CBO_open_2_p12,Ardisia guianensis,1,p12,12
CBO,open,2,CBO_open_2_p12,Euterpe edulis,4,p12,12
CBO,open,2,CBO_open_2_p12,Geonoma gamiova,1,p12,12
CBO,open,2,CBO_open_2_p12,Goeppertia monophylla,2,p12,12
CBO,open,2,CBO_open_2_p12,Inga sessilis,1,p12,12
CBO,open,2,CBO_open_2_p12,Mollinedia uleana,1,p12,12
CBO,open,2,CBO_open_2_p12,Myrceugenia myrcioides,1,p12,12
CBO,open,2,CBO_open_2_p12,Piper setebarraensis,2,p12,12
CBO,open,2,CBO_open_2_p12,Pleurostachys gaudichaudii,2,p12,12
CBO,open,2,CBO_open_2_p12,Zollernia ilicifolia,0,p12,12
CBO,open,2,CBO_open_2_p18,Anthurium pentaphyllum,1,p18,18
CBO,open,2,CBO_open_2_p18,Ardisia guianensis,1,p18,18
CBO,open,2,CBO_open_2_p18,Euterpe edulis,4,p18,18
CBO,open,2,CBO_open_2_p18,Geonoma gamiova,2,p18,18
CBO,open,2,CBO_open_2_p18,Goeppertia monophylla,2,p18,18
CBO,open,2,CBO_open_2_p18,Inga sessilis,1,p18,18
CBO,open,2,CBO_open_2_p18,Mollinedia uleana,1,p18,18
CBO,open,2,CBO_open_2_p18,Myrceugenia myrcioides,1,p18,18
CBO,open,2,CBO_open_2_p18,Piper setebarraensis,2,p18,18
CBO,open,2,CBO_open_2_p18,Pleurostachys gaudichaudii,2,p18,18
CBO,open,2,CBO_open_2_p18,Zollernia ilicifolia,0,p18,18
CBO,open,2,CBO_open_2_p24,Anthurium pentaphyllum,1,p24,24
CBO,open,2,CBO_open_2_p24,Ardisia guianensis,1,p24,24
CBO,open,2,CBO_open_2_p24,Euterpe edulis,5,p24,24
CBO,open,2,CBO_open_2_p24,Geonoma gamiova,2,p24,24
CBO,open,2,CBO_open_2_p24,Goeppertia monophylla,2,p24,24
CBO,open,2,CBO_open_2_p24,Inga sessilis,1,p24,24
CBO,open,2,CBO_open_2_p24,Mollinedia uleana,1,p24,24
CBO,open,2,CBO_open_2_p24,Myrceugenia myrcioides,1,p24,24
CBO,open,2,CBO_open_2_p24,Piper setebarraensis,2,p24,24
CBO,open,2,CBO_open_2_p24,Pleurostachys gaudichaudii,2,p24,24
CBO,open,2,CBO_open_2_p24,Zollernia ilicifolia,0,p24,24
CBO,open,2,CBO_open_2_p30,Anthurium pentaphyllum,1,p30,30
CBO,open,2,CBO_open_2_p30,Ardisia guianensis,1,p30,30
CBO,open,2,CBO_open_2_p30,Euterpe edulis,4,p30,30
CBO,open,2,CBO_open_2_p30,Geonoma gamiova,2,p30,30
CBO,open,2,CBO_open_2_p30,Goeppertia monophylla,2,p30,30
CBO,open,2,CBO_open_2_p30,Inga sessilis,1,p30,30
CBO,open,2,CBO_open_2_p30,Mollinedia uleana,1,p30,30
CBO,open,2,CBO_open_2_p30,Myrceugenia myrcioides,1,p30,30
CBO,open,2,CBO_open_2_p30,Piper setebarraensis,2,p30,30
CBO,open,2,CBO_open_2_p30,Pleurostachys gaudichaudii,2,p30,30
CBO,open,2,CBO_open_2_p30,Zollernia ilicifolia,0,p30,30
CBO,open,2,CBO_open_2_p36,Anthurium pentaphyllum,1,p36,36
CBO,open,2,CBO_open_2_p36,Ardisia guianensis,1,p36,36
CBO,open,2,CBO_open_2_p36,Euterpe edulis,4,p36,36
CBO,open,2,CBO_open_2_p36,Geonoma gamiova,2,p36,36
CBO,open,2,CBO_open_2_p36,Goeppertia monophylla,2,p36,36
CBO,open,2,CBO_open_2_p36,Inga sessilis,1,p36,36
CBO,open,2,CBO_open_2_p36,Mollinedia uleana,1,p36,36
CBO,open,2,CBO_open_2_p36,Myrceugenia myrcioides,1,p36,36
CBO,open,2,CBO_open_2_p36,Piper setebarraensis,2,p36,36
CBO,open,2,CBO_open_2_p36,Pleurostachys gaudichaudii,2,p36,36
CBO,open,2,CBO_open_2_p36,Zollernia ilicifolia,0,p36,36
CBO,open,2,CBO_open_2_p42,Anthurium pentaphyllum,1,p42,42
CBO,open,2,CBO_open_2_p42,Ardisia guianensis,1,p42,42
CBO,open,2,CBO_open_2_p42,Euterpe edulis,4,p42,42
CBO,open,2,CBO_open_2_p42,Geonoma gamiova,2,p42,42
CBO,open,2,CBO_open_2_p42,Goeppertia monophylla,2,p42,42
CBO,open,2,CBO_open_2_p42,Inga sessilis,1,p42,42
CBO,open,2,CBO_open_2_p42,Mollinedia uleana,1,p42,42
CBO,open,2,CBO_open_2_p42,Myrceugenia myrcioides,1,p42,42
CBO,open,2,CBO_open_2_p42,Piper setebarraensis,2,p42,42
CBO,open,2,CBO_open_2_p42,Pleurostachys gaudichaudii,2,p42,42
CBO,open,2,CBO_open_2_p42,Zollernia ilicifolia,0,p42,42
CBO,open,2,CBO_open_2_p48,Anthurium pentaphyllum,1,p48,48
CBO,open,2,CBO_open_2_p48,Ardisia guianensis,1,p48,48
CBO,open,2,CBO_open_2_p48,Euterpe edulis,4,p48,48
CBO,open,2,CBO_open_2_p48,Geonoma gamiova,2,p48,48
CBO,open,2,CBO_open_2_p48,Goeppertia monophylla,2,p48,48
CBO,open,2,CBO_open_2_p48,Inga sessilis,1,p48,48
CBO,open,2,CBO_open_2_p48,Mollinedia uleana,1,p48,48
CBO,open,2,CBO_open_2_p48,Myrceugenia myrcioides,1,p48,48
CBO,open,2,CBO_open_2_p48,Piper setebarraensis,2,p48,48
CBO,open,2,CBO_open_2_p48,Pleurostachys gaudichaudii,2,p48,48
CBO,open,2,CBO_open_2_p48,Zollernia ilicifolia,0,p48,48
CBO,open,2,CBO_open_2_p54,Anthurium pentaphyllum,1,p54,54
CBO,open,2,CBO_open_2_p54,Ardisia guianensis,1,p54,54
CBO,open,2,CBO_open_2_p54,Euterpe edulis,3,p54,54
CBO,open,2,CBO_open_2_p54,Geonoma gamiova,1,p54,54
CBO,open,2,CBO_open_2_p54,Goeppertia monophylla,2,p54,54
CBO,open,2,CBO_open_2_p54,Inga sessilis,1,p54,54
CBO,open,2,CBO_open_2_p54,Mollinedia uleana,1,p54,54
CBO,open,2,CBO_open_2_p54,Myrceugenia myrcioides,1,p54,54
CBO,open,2,CBO_open_2_p54,Piper setebarraensis,1,p54,54
CBO,open,2,CBO_open_2_p54,Pleurostachys gaudichaudii,1,p54,54
CBO,open,2,CBO_open_2_p54,Zollernia ilicifolia,0,p54,54
CBO,open,2,CBO_open_2_p60,Anthurium pentaphyllum,1,p60,60
CBO,open,2,CBO_open_2_p60,Ardisia guianensis,1,p60,60
CBO,open,2,CBO_open_2_p60,Euterpe edulis,3,p60,60
CBO,open,2,CBO_open_2_p60,Geonoma gamiova,1,p60,60
CBO,open,2,CBO_open_2_p60,Goeppertia monophylla,2,p60,60
CBO,open,2,CBO_open_2_p60,Inga sessilis,1,p60,60
CBO,open,2,CBO_open_2_p60,Mollinedia uleana,1,p60,60
CBO,open,2,CBO_open_2_p60,Myrceugenia myrcioides,1,p60,60
CBO,open,2,CBO_open_2_p60,Piper setebarraensis,1,p60,60
CBO,open,2,CBO_open_2_p60,Pleurostachys gaudichaudii,1,p60,60
CBO,open,2,CBO_open_2_p60,Zollernia ilicifolia,0,p60,60
CBO,open,2,CBO_open_2_p66,Anthurium pentaphyllum,1,p66,66
CBO,open,2,CBO_open_2_p66,Ardisia guianensis,1,p66,66
CBO,open,2,CBO_open_2_p66,Euterpe edulis,3,p66,66
CBO,open,2,CBO_open_2_p66,Geonoma gamiova,1,p66,66
CBO,open,2,CBO_open_2_p66,Goeppertia monophylla,2,p66,66
CBO,open,2,CBO_open_2_p66,Inga sessilis,1,p66,66
CBO,open,2,CBO_open_2_p66,Mollinedia uleana,1,p66,66
CBO,open,2,CBO_open_2_p66,Myrceugenia myrcioides,1,p66,66
CBO,open,2,CBO_open_2_p66,Piper setebarraensis,1,p66,66
CBO,open,2,CBO_open_2_p66,Pleurostachys gaudichaudii,1,p66,66
CBO,open,2,CBO_open_2_p66,Zollernia ilicifolia,0,p66,66
CBO,open,2,CBO_open_2_p72,Anthurium pentaphyllum,1,p72,72
CBO,open,2,CBO_open_2_p72,Ardisia guianensis,1,p72,72
CBO,open,2,CBO_open_2_p72,Euterpe edulis,3,p72,72
CBO,open,2,CBO_open_2_p72,Geonoma gamiova,1,p72,72
CBO,open,2,CBO_open_2_p72,Goeppertia monophylla,2,p72,72
CBO,open,2,CBO_open_2_p72,Inga sessilis,1,p72,72
CBO,open,2,CBO_open_2_p72,Mollinedia uleana,1,p72,72
CBO,open,2,CBO_open_2_p72,Myrceugenia myrcioides,1,p72,72
CBO,open,2,CBO_open_2_p72,Piper setebarraensis,1,p72,72
CBO,open,2,CBO_open_2_p72,Pleurostachys gaudichaudii,1,p72,72
CBO,open,2,CBO_open_2_p72,Zollernia ilicifolia,1,p72,72
CBO,open,2,CBO_open_2_p78,Anthurium pentaphyllum,1,p78,78
CBO,open,2,CBO_open_2_p78,Ardisia guianensis,1,p78,78
CBO,open,2,CBO_open_2_p78,Euterpe edulis,2,p78,78
CBO,open,2,CBO_open_2_p78,Geonoma gamiova,1,p78,78
CBO,open,2,CBO_open_2_p78,Goeppertia monophylla,2,p78,78
CBO,open,2,CBO_open_2_p78,Inga sessilis,1,p78,78
CBO,open,2,CBO_open_2_p78,Mollinedia uleana,1,p78,78
CBO,open,2,CBO_open_2_p78,Myrceugenia myrcioides,1,p78,78
CBO,open,2,CBO_open_2_p78,Piper setebarraensis,1,p78,78
CBO,open,2,CBO_open_2_p78,Pleurostachys gaudichaudii,1,p78,78
CBO,open,2,CBO_open_2_p78,Zollernia ilicifolia,1,p78,78
CBO,open,2,CBO_open_2_p84,Anthurium pentaphyllum,1,p84,84
CBO,open,2,CBO_open_2_p84,Ardisia guianensis,1,p84,84
CBO,open,2,CBO_open_2_p84,Euterpe edulis,2,p84,84
